target_definition,calibration_method,seeds,pr_auc_mean,pr_auc_std,pr_auc_min,pr_auc_max,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_max,f1_mean,f1_std,f1_min,f1_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,precision_at_1pct_mean,precision_at_1pct_std,precision_at_1pct_min,precision_at_1pct_max,precision_at_5pct_mean,precision_at_5pct_std,precision_at_5pct_min,precision_at_5pct_max,precision_at_10pct_mean,precision_at_10pct_std,precision_at_10pct_min,precision_at_10pct_max,brier_mean,brier_std,brier_min,brier_max,log_loss_mean,log_loss_std,log_loss_min,log_loss_max,threshold_mean,threshold_std,threshold_min,threshold_max,alert_rate_mean,alert_rate_std,alert_rate_min,alert_rate_max
T0_current_reference,platt,5,0.3115457259585029,0.002088415729781252,0.30904994647631495,0.31357910872425104,0.7415122694569184,0.0005120109522782279,0.7406877208593072,0.7419420192725209,0.3548811820605776,0.0005459992954636136,0.35426935919860075,0.35558057253136055,0.25957145175792906,0.0019555682834391797,0.2575722543352601,0.26204244754609585,0.5609215885947046,0.007268346658396166,0.5508528513238289,0.5675280040733197,0.5876120619396904,0.006365321659255631,0.5810920945395273,0.5965770171149144,0.42479204045017127,0.0036809127383937595,0.421301582123634,0.42961996411678355,0.35684227695318876,0.0017563216722165135,0.35483607894307617,0.35858750611645734,0.10113096299708949,8.862293310272239e-05,0.10104893078092929,0.1012271060645055,0.33928545154976963,0.0002428512241567287,0.33906234535064794,0.33961453540703895,0.16955110841155158,0.0028446281699554005,0.16608034039960404,0.1730475917367615,0.276937756899589,0.005628373223741501,0.26936941345338294,0.2822714816989626
T0_current_reference,uncalibrated,5,0.3115457259585029,0.002088415729781252,0.30904994647631495,0.31357910872425104,0.7415122694569184,0.0005120109522782279,0.7406877208593072,0.7419420192725209,0.3548811820605776,0.0005459992954636136,0.35426935919860075,0.35558057253136055,0.25957145175792906,0.0019555682834391797,0.2575722543352601,0.26204244754609585,0.5609215885947046,0.007268346658396166,0.5508528513238289,0.5675280040733197,0.5876120619396904,0.006365321659255631,0.5810920945395273,0.5965770171149144,0.42479204045017127,0.0036809127383937595,0.421301582123634,0.42961996411678355,0.35684227695318876,0.0017563216722165135,0.35483607894307617,0.35858750611645734,0.17898925309301822,0.0029692676852730105,0.1742247960469603,0.18177144340922177,0.5324235435257945,0.006720337858140979,0.5216387016209384,0.5387835925150603,0.5139644129583243,0.008212165302406349,0.5,0.52,0.276937756899589,0.005628373223741501,0.26936941345338294,0.2822714816989626
T2_min_count_3,platt,5,0.31851119536621236,0.002288948234260883,0.31579836507806325,0.32127125469946244,0.7866501856305556,0.0010683726847878902,0.7854748927678601,0.7877497142395145,0.3637666896086061,0.001509905941826229,0.36125023186792804,0.3650646290080697,0.27211425019933555,0.0057899310194024604,0.26347831969153757,0.27774558658786264,0.5494469842206164,0.019515640515501993,0.5301577938357175,0.5743990561864032,0.5815810920945396,0.008263270973520167,0.5696821515892421,0.589242053789731,0.4194421790898712,0.0034283214791221667,0.41461425542325886,0.42391127059207306,0.3532865764149405,0.002537981784308496,0.34986136030011417,0.35557005382482465,0.08679089385043934,0.00011913251016294199,0.08666940043415033,0.086917948907474,0.2926935085067788,0.0005306887624865161,0.2921396539472237,0.29331224867931915,0.17917402998848803,0.008701454828819661,0.16681182897574026,0.1877551247485313,0.22354668232530828,0.012721298221937063,0.21112252887062047,0.24112676975272396
T2_min_count_3,uncalibrated,5,0.31851119536621236,0.002288948234260883,0.31579836507806325,0.32127125469946244,0.7866501856305556,0.0010683726847878902,0.7854748927678601,0.7877497142395145,0.3637666896086061,0.001509905941826229,0.36125023186792804,0.3650646290080697,0.27211425019933555,0.0057899310194024604,0.26347831969153757,0.27774558658786264,0.5494469842206164,0.019515640515501993,0.5301577938357175,0.5743990561864032,0.5815810920945396,0.008263270973520167,0.5696821515892421,0.589242053789731,0.4194421790898712,0.0034283214791221667,0.41461425542325886,0.42391127059207306,0.3532865764149405,0.002537981784308496,0.34986136030011417,0.35557005382482465,0.17486016288672107,0.005380660962594488,0.1675938103203304,0.18013776226211412,0.5093469429485729,0.01219712107734989,0.4928450282709206,0.5214153496584011,0.5761386283860747,0.019790356247490804,0.5451719983738332,0.5960116384262429,0.22354668232530828,0.012721298221937063,0.21112252887062047,0.24112676975272396
