score_col,split,rows,mean,std,min,q01,q05,q25,median,q75,q95,q99,max
lgbm_score,test,247590,0.39805407117886793,0.21311678551144997,0.0018719789450341174,0.030278145510572275,0.08710449518240262,0.21061164619033218,0.38573749179315675,0.5612632068810728,0.7637777818371856,0.8581983351289357,0.9802563726850194
lgbm_score,validation,122616,0.4071304921814126,0.2103035967138254,0.004133896283351802,0.033616390897097004,0.09378993784043883,0.22271503727943712,0.39959935990940754,0.5700333129620079,0.7608722907724822,0.8512625944714322,0.9717245309515963
xgb_score,test,247590,0.2315649458121986,0.1649082350652116,0.0009904885664582253,0.01324521416798234,0.03662901632487774,0.09543696232140064,0.19489223510026932,0.3271218165755272,0.557961395382881,0.7136899638175963,0.9531612396240234
xgb_score,validation,122616,0.23672314688613993,0.16207161017468766,0.0013743978925049305,0.014249230129644274,0.03977348282933235,0.1020207405090332,0.20405742526054382,0.33397146314382553,0.5511723607778549,0.6990444689989093,0.9361247420310974
ensemble_lgbm_w0p500_score,test,247590,0.3148095084955333,0.18757575639328125,0.0014312337557461714,0.022133139708609417,0.062376092267554015,0.15323686146313972,0.2903636373969504,0.4438101989563492,0.660091369160017,0.7846635648992593,0.9641540060117009
ensemble_lgbm_w0p500_score,validation,122616,0.32192681953377633,0.1848556574726841,0.0027585924651999886,0.02433424765024448,0.06679067289394905,0.1624896373048198,0.3020374495003093,0.451945362367038,0.6553935557922546,0.7738282355592003,0.9498472019515519
