model_name,decision_mode,split,rows,positive_rows,positive_share,feature_count,fit_seconds,count_mae,mean_observed_count,mean_predicted_count,poisson_deviance,threshold,alert_rate,precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,precision_at_1pct,precision_at_5pct,precision_at_10pct
hist_gradient_boosting_poisson_count,formula_threshold,validation,124974,13715,0.10974282650791364,18,10.197247505187988,7.543422017952149,27.72000576119833,25.927458291212073,6.556721365915248,,0.021836542000736155,0.49432026383290584,0.0983594604447685,0.16407200194599855,0.1499061844920827,0.6315294030848733,109879,1380,12366,1349,0.1936,0.1699471915506481,0.15674507921267403
hist_gradient_boosting_poisson_count,validation_score_threshold,validation,124974,13715,0.10974282650791364,18,10.197247505187988,7.543422017952149,27.72000576119833,25.927458291212073,6.556721365915248,2.0457932061484247,0.709995679101253,0.13988346801005286,0.9049945315348159,0.24231302344649863,0.1499061844920827,0.6315294030848733,34940,76319,1303,12412,0.1936,0.1699471915506481,0.15674507921267403
hist_gradient_boosting_poisson_count,formula_threshold,test,122616,13562,0.11060546747569648,18,10.197247505187988,8.021100628051366,28.89706074248059,27.65923671939905,5.6952215249564135,,0.022134142363149995,0.5128960943257185,0.10263972865359092,0.1710493978864586,0.1527955526634712,0.6323306644730042,107732,1322,12170,1392,0.20211898940505296,0.17550154950252814,0.16220844886641658
hist_gradient_boosting_poisson_count,validation_score_threshold,test,122616,13562,0.11060546747569648,18,10.197247505187988,8.021100628051366,28.89706074248059,27.65923671939905,5.6952215249564135,2.0457932061484247,0.7091488875840021,0.14040918657205617,0.9002359533992037,0.2429289160821768,0.1527955526634712,0.6323306644730042,34310,74744,1353,12209,0.20211898940505296,0.17550154950252814,0.16220844886641658
hurdle_hgb_occurrence_poisson_positive_count,formula_threshold,validation,124974,13715,0.10974282650791364,18,17.041287183761597,7.491823977239023,27.72000576119833,26.083957189063934,6.136869822221439,,0.024741146158400947,0.48803363518758086,0.1100255195041925,0.1795680371273874,0.14910950892225056,0.6319510386797302,109676,1583,12206,1509,0.1808,0.16562650024003842,0.15506481036965913
hurdle_hgb_occurrence_poisson_positive_count,validation_score_threshold,validation,124974,13715,0.10974282650791364,18,17.041287183761597,7.491823977239023,27.72000576119833,26.083957189063934,6.136869822221439,2.046829840300279,0.709995679101253,0.14002997824886454,0.9059423988333941,0.24256681568826505,0.14910950892225056,0.6319510386797302,34953,76306,1290,12425,0.1808,0.16562650024003842,0.15506481036965913
hurdle_hgb_occurrence_poisson_positive_count,formula_threshold,test,122616,13562,0.11060546747569648,18,17.041287183761597,7.937666128564454,28.89706074248059,27.560922164568805,6.3092577863758885,,0.02467867162523651,0.4966953073364177,0.11082436218846778,0.18121533638775017,0.1517217797265457,0.632902570166063,107531,1523,12059,1503,0.18989405052974734,0.1722394389169793,0.16122981569075193
hurdle_hgb_occurrence_poisson_positive_count,validation_score_threshold,test,122616,13562,0.11060546747569648,18,17.041287183761597,7.937666128564454,28.89706074248059,27.560922164568805,6.3092577863758885,2.046829840300279,0.7091081098714687,0.14085430372176475,0.903037900014747,0.2436971445627301,0.1517217797265457,0.632902570166063,34353,74701,1315,12247,0.18989405052974734,0.1722394389169793,0.16122981569075193
