validation_rank,method_id,model_label,score_col,threshold_mode,threshold_strategy,val_rows,val_positive_rows,val_positive_share,val_predicted_positive_rows,val_predicted_positive_share,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_specificity,val_npv,val_f1,val_f2,val_roc_auc,val_pr_auc,val_tn,val_fp,val_fn,val_tp,val_global_threshold,test_rows,test_positive_rows,test_positive_share,test_predicted_positive_rows,test_predicted_positive_share,test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_specificity,test_npv,test_f1,test_f2,test_roc_auc,test_pr_auc,test_tn,test_fp,test_fn,test_tp,test_global_threshold
1,ensemble_lgbm_w0p500_per_category,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,per_category,best_f1,122616,15574,0.12701441899915183,28036,0.228648789717492,0.7787075096235402,0.672001541279461,0.2938364959337994,0.5289585206112752,0.8150445619476467,0.9224360329879467,0.37780325613391424,0.45598459017845283,0.758571864966983,0.31832594628804783,87244,19798,7336,8238,,247590,31570,0.12750918857789087,54777,0.22124076093541742,0.7837028959166363,0.6708583790898888,0.2993409642733264,0.5193854925562242,0.8223312656235534,0.9213071732715118,0.3797931601561143,0.4528132024721497,0.7670065341384732,0.32846748291991174,177640,38380,15173,16397,
2,xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,122616,15574,0.12701441899915183,28375,0.2314135186272591,0.7768398903895087,0.6724407226420945,0.29226431718061674,0.5324900475150892,0.8123913977691,0.9227406330577986,0.37739197706432454,0.45731270196645013,0.7582122047596516,0.318074016921231,86960,20082,7281,8293,,247590,31570,0.12750918857789087,55865,0.22563512258168747,0.7811906781372431,0.672569607889226,0.2976819117515439,0.5267659170098195,0.8183732987686325,0.922075889946538,0.38039686624349517,0.45650443328117707,0.7671653896357571,0.32832908998935745,176785,39235,14940,16630,
3,lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,122616,15574,0.12701441899915183,27508,0.224342663273961,0.7810073726104261,0.6699444329015191,0.2950050894285299,0.5210607422627456,0.8188281235402926,0.9215733692223578,0.37672345759249803,0.4518172909892655,0.7574689678630266,0.31623165884866816,87649,19393,7459,8115,,247590,31570,0.12750918857789087,53601,0.2164909729795226,0.7861020235066036,0.6682979947040298,0.30047946866662933,0.5101678808995882,0.8264281085084715,0.920284139822361,0.3782038487278534,0.4476848583230024,0.7651840502573157,0.32595719592679473,178525,37495,15464,16106,
4,xgb_global,Tuned XGBoost,xgb_score,global,best_f1,122616,15574,0.12701441899915183,27795,0.2266833039733803,0.7785362432308998,0.6683096307913274,0.29167116387839537,0.5205470656221909,0.8160721959604641,0.9212516214762553,0.3738615139846434,0.44993395566704775,0.7582122047596516,0.318074016921231,87354,19688,7467,8107,0.350892,247590,31570,0.12750918857789087,54663,0.22078032230703987,0.784082555838281,0.6709407193347253,0.2997823024715072,0.5190687361419069,0.8228127025275438,0.9213018395558942,0.3800633168276646,0.45282215946458276,0.7671653896357571,0.32832908998935745,177744,38276,15183,16387,0.350892
5,ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,122616,15574,0.12701441899915183,29449,0.2401725712794415,0.7700544790239446,0.6718738785353129,0.2857142857142857,0.5402594067034802,0.8034883503671456,0.923148754387283,0.37376452035626234,0.4585535996512072,0.758571864966983,0.31832594628804783,86007,21035,7160,8414,0.345,247590,31570,0.12750918857789087,57678,0.23295771234702534,0.7765660971767842,0.6744361458688948,0.2941156073372863,0.5373455812480202,0.8115267104897694,0.9230906946375164,0.38015417712441735,0.4610835081920873,0.7670065341384732,0.32846748291991174,175306,40714,14606,16964,0.345
6,lgbm_global,Tuned LightGBM,lgbm_score,global,best_f1,122616,15574,0.12701441899915183,27191,0.22175735629934104,0.7813254387681868,0.6663133164243427,0.2933323526166746,0.5121356106331064,0.8204910222155789,0.9203772596279801,0.3730153162632994,0.44565132365595,0.7574689678630266,0.31623165884866816,87827,19215,7598,7976,0.363503,247590,31570,0.12750918857789087,53119,0.21454420614725958,0.7877337533826083,0.6687056877175903,0.3024718085807338,0.5089325308837503,0.8284788445514304,0.9202811730283693,0.37943534579461324,0.44780071237855285,0.7651840502573157,0.32595719592679473,178968,37052,15503,16067,0.363503
