score_col,split,rows,mean,std,min,q01,q05,q25,median,q75,q95,q99,max
lgbm_score,test,247590,0.2342358502699333,0.16669679347234165,0.0009425551725811999,0.0064764922621224795,0.027333163089543,0.10338424392398876,0.19885202613496755,0.3313066000357436,0.5635996168350216,0.7122515298329433,0.9514975558636111
lgbm_score,validation,122616,0.23883958694711904,0.16412589033657593,0.001135351869813894,0.006750171213007403,0.029642065431203478,0.1105328545486436,0.20619728311086125,0.3371346564818231,0.5592349858260874,0.6981378647326402,0.9251260535196322
xgb_score,test,247590,0.22973273592643287,0.16563113898732104,0.001196353929117322,0.0074779979465529325,0.02543941903859377,0.10023015923798084,0.19416964054107666,0.32589342445135117,0.5574786216020583,0.7093747347593303,0.9370986223220825
xgb_score,validation,122616,0.23322388806341673,0.16232651099315734,0.0013377635041251779,0.007580500165931881,0.027228219900280237,0.10593479499220848,0.20085829496383667,0.33057502657175064,0.5489374101161957,0.6896751642227175,0.9141510128974915
ensemble_lgbm_w0p500_score,test,247590,0.23198429309818308,0.16538932840626244,0.0013340933895768852,0.0071470765681236805,0.026861095176584568,0.10241444754623458,0.1968121594830669,0.3282527046744401,0.558493331879473,0.7079713464564514,0.9343953489913333
ensemble_lgbm_w0p500_score,validation,122616,0.2360317375052679,0.16247519966427584,0.0013232729572690005,0.0072231735846107785,0.028815790329035508,0.10915976012567279,0.20431557685873822,0.3334489240069398,0.5523437181462204,0.6910780668619095,0.9147880140884566
