candidate_id,experiment_id,param_id,pos_weight_mode,feature,importance,importance_rank,model_name
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,diff_4w_count,0.007258861791342497,19,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_total_residential_area,0.006943810265511274,20,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,rolling_4w_sum,0.006587847135961056,21,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,rolling_4w_mean,0.006560214329510927,22,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,complaint_category=infrastructure,0.006392320152372122,23,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,heavy_snow_day_25mm_count,0.00634439243003726,24,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,complaint_category=water_sewer,0.006274151615798473,25,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,rolling_12w_std,0.0061792852357029915,26,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,lag_1w_count,0.006076050456613302,27,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_lot_area_mixed_use,0.005986398551613092,28,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,weather_snow_mean,0.005860278848558664,29,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,rolling_12w_sum,0.005493375472724438,30,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,complaint_category=sanitation,0.005419557448476553,31,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,complaint_category=parking_traffic,0.00537922652438283,32,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,weather_snwd_max,0.0052405549213290215,33,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,poi_mixed_use_index,0.0052078342996537685,34,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,weather_snwd_mean,0.005200924351811409,35,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,weather_tmin_mean,0.004987471271306276,36,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_total_retail_area,0.004983034450560808,37,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,weather_tmin_min,0.004972225986421108,38,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,lag_12w_count,0.004970006179064512,39,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,history_weeks_available,0.004922143649309874,40,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_total_office_area,0.004907096270471811,41,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,very_cold_day_minus5c_count,0.004901164676994085,42,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,poi_social_infrastructure_count,0.004881639964878559,43,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_lot_area_ratio_mixed_use,0.00487882737070322,44,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,poi_osm_tag_highway_count,0.004874967038631439,45,xgboost
