method_id,model_label,score_col,threshold_mode,threshold_strategy,split,global_threshold,complaint_category,rows,positive_rows,positive_share,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,infrastructure,13624,1734,0.12727539635936583,3492,0.2563123899001762,0.7464768056371109,0.6458907730707184,0.25372279495990835,0.510957324106113,0.7808242220353238,0.9163047769443348,0.33907386146192114,0.42481779823551974,0.7203958721964024,0.26182466507596935,9284,2606,848,886
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,noise,13624,1884,0.138285378743394,3021,0.22174104521432766,0.7823693482090429,0.6700800609092257,0.32108573320092687,0.5148619957537155,0.825298126064736,0.9137979817032915,0.39551478083588176,0.45941081746708345,0.7538789392969396,0.33186562845558326,9689,2051,914,970
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,other,13624,1802,0.13226658837345862,3296,0.24192601291837934,0.7677627715795655,0.6698101941657336,0.2933859223300971,0.5366259711431742,0.802994417188293,0.9191518202943455,0.37936445664966656,0.4603008377760853,0.7525673085282223,0.3046751125781364,9493,2329,835,967
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,parking_traffic,13624,1884,0.138285378743394,3290,0.2414856136230182,0.762918379330593,0.6592394665740731,0.29544072948328265,0.5159235668789809,0.8025553662691652,0.9117476291852139,0.375724777734828,0.44891926842785884,0.7329254332186763,0.3121777282360208,9422,2318,912,972
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,public_safety,13624,1839,0.13498238402818555,3491,0.25623899001761596,0.7665883734586024,0.6897752301695019,0.3079346892008021,0.5845568243610658,0.794993635977938,0.9246027829862824,0.40337711069418386,0.4955287176177745,0.7748677305438221,0.3239960600949565,9369,2416,764,1075
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,sanitation,13624,1651,0.12118320610687022,3223,0.2365678214914856,0.7674691720493247,0.6593555973381052,0.26466025442134655,0.516656571774682,0.8020546229015284,0.9232766080184598,0.35002051702913417,0.4340083443573827,0.7429861241902902,0.27623736626058315,9603,2370,798,853
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,validation,,water_sewer,13624,1659,0.12177040516735173,2284,0.16764533176746918,0.82420728126835,0.6701723456525173,0.33887915936952717,0.4665461121157324,0.8737985791893021,0.921957671957672,0.39259447121481106,0.43385650224215244,0.7755444035459058,0.341299358361485,10455,1510,885,774
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,environment,27510,2896,0.10527081061432206,5941,0.21595783351508543,0.7927662668120683,0.6818866727689896,0.2639286315435112,0.5414364640883977,0.8223368814495815,0.9384301543882424,0.3548715627475388,0.4473609129814551,0.7801502575455643,0.2943039286615374,20241,4373,1328,1568
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,housing,27510,3720,0.13522355507088332,6835,0.24845510723373318,0.7724827335514358,0.690201901042726,0.3142648134601317,0.5774193548387097,0.8029844472467423,0.9239661426844015,0.4070108953102795,0.49458899378309923,0.7795556210931675,0.38968826520900224,19103,4687,1572,2148
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,infrastructure,27510,3596,0.1307161032351872,6578,0.2391130498000727,0.7592148309705562,0.6463796554822001,0.26983885679537856,0.49360400444938823,0.7991553065150121,0.9130040129944582,0.3489286416355416,0.423385173170499,0.7281266864402783,0.27124263708236607,19111,4803,1821,1775
