candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,rows,positive_rows,positive_share,threshold,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,default_0_5,122616,15507,0.12646799765120376,0.5,1058,0.008628563972075422,0.8751467997651203,0.5182416188688773,0.5935727788279773,0.04049783968530341,0.9959853980524512,0.8775975254610967,0.07582251735587081,0.04977332530196874,0.7616658605053399,0.3247524031236399,106679,430,14879,628
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,default_0_5,245232,31367,0.12790745090363412,0.5,2441,0.009953839629412148,0.8741028903242644,0.5211073111778304,0.6009832036050798,0.04676889724870086,0.9954457251069599,0.8768488123530115,0.0867841930903928,0.05734545653550571,0.7677151875354451,0.3358238323768854,212891,974,29900,1467
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,best_f1,122616,15507,0.12646799765120376,0.192455,25380,0.20698766881972988,0.7920255105369609,0.6654838440651638,0.30311268715524037,0.4960985361449668,0.8348691519853607,0.9196388168990909,0.3763054271528848,0.44006269449020685,0.7616658605053399,0.3247524031236399,89422,17687,7814,7693
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,best_f1,245232,31367,0.12790745090363412,0.192455,48076,0.19604293077575521,0.7993043322241795,0.6638410768643441,0.31435643564356436,0.48181209551439413,0.8458700582142941,0.9175576700683723,0.38047405057714334,0.4354227170054856,0.7677151875354451,0.3358238323768854,180902,32963,16254,15113
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,best_f2,122616,15507,0.12646799765120376,0.11,54317,0.4429846023357474,0.6273569517844327,0.6918164472339288,0.22214039803376476,0.7781002128071194,0.6055326816607381,0.9496185888519597,0.34561182401466545,0.5185439855601873,0.7616658605053399,0.3247524031236399,64858,42251,3441,12066
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,best_f2,245232,31367,0.12790745090363412,0.11,103558,0.4222858354537744,0.6455886670581327,0.6966768217702817,0.2318121246065007,0.7653266171454076,0.6280270263951558,0.9480426895548937,0.35584213451917734,0.5240889680647612,0.7677151875354451,0.3358238323768854,134313,79552,7361,24006
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,best_balanced_accuracy,122616,15507,0.12646799765120376,0.121933,48930,0.39905069485222155,0.6606070985841979,0.6927865998071718,0.2332107091763744,0.7358612239633714,0.6497119756509724,0.9444127785468067,0.3541753961233453,0.5142035725229366,0.7616658605053399,0.3247524031236399,69590,37519,4096,11411
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,best_balanced_accuracy,245232,31367,0.12790745090363412,0.121933,92880,0.37874339401056956,0.6779824818946957,0.6966548103927418,0.243744616709733,0.721745783785507,0.6715638369999766,0.9427116152068893,0.3644192616320716,0.5184155568175572,0.7677151875354451,0.3358238323768854,143624,70241,8728,22639
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,best_precision_at_min_recall,122616,15507,0.12646799765120376,0.13033,45307,0.3695031643504926,0.682423174789587,0.6922031579429283,0.2413975765334275,0.7052943831817888,0.6791119327040678,0.9408865720679351,0.35968691419738874,0.5094796664648065,0.7616658605053399,0.3247524031236399,72739,34370,4570,10937
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,best_precision_at_min_recall,245232,31367,0.12790745090363412,0.13033,85900,0.3502805506622301,0.6987057154041887,0.6956274636058484,0.25250291036088474,0.6914910574807919,0.699763869730905,0.9392651821354153,0.3699250428509299,0.5130861814465766,0.7677151875354451,0.3358238323768854,149655,64210,9677,21690
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,validation,best_recall_at_min_precision,122616,15507,0.12646799765120376,0.139397,41683,0.33994747830625693,0.703904873752202,0.6908492396810779,0.25050980015833796,0.6733733152769716,0.7083251640851842,0.9374173699232698,0.3651687357929708,0.5034181523657085,0.7616658605053399,0.3247524031236399,75868,31241,5065,10442
001_E1_main_2015_2025_lightgbm_lgbm_current_depth8_leaf63_lr005_pw_none,E1_main_2015_2025,lightgbm,lgbm_current_depth8_leaf63_lr005,full_without_covid_period_features,none,1.0,test,best_recall_at_min_precision,245232,31367,0.12790745090363412,0.139397,79022,0.3222336399817316,0.7186867945455732,0.6936305189103882,0.26196502239882563,0.6599611056205567,0.7272999322002197,0.9358281691835629,0.3750554856009204,0.5061616704973348,0.7677151875354451,0.3358238323768854,155544,58321,10666,20701
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,default_0_5,122616,15507,0.12646799765120376,0.5,1145,0.00933809617015724,0.8747308670972793,0.5184999001375283,0.5641921397379913,0.041658605790933126,0.9953411944841236,0.8776580418371464,0.07758827768436224,0.0511294382093616,0.7616558300362124,0.32111249390522595,106610,499,14861,646
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,default_0_5,245232,31367,0.12790745090363412,0.5,2684,0.010944738043974686,0.8737807463952502,0.5220380116957605,0.577123695976155,0.04938310963751714,0.9946929137540037,0.8770635090786154,0.09098117529587971,0.0604360446969224,0.7683721113060471,0.33336477530547326,212730,1135,29818,1549
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,best_f1,122616,15507,0.12646799765120376,0.188309,26588,0.21683956416780845,0.7857457428068115,0.6679283789680635,0.2975778546712803,0.5102211904301284,0.8256355675059985,0.920908485025201,0.375911628459437,0.44642051096867386,0.7616558300362124,0.32111249390522595,88433,18676,7595,7912
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,best_f1,245232,31367,0.12790745090363412,0.188309,51106,0.20839857767338682,0.7926820317087493,0.6696067735504669,0.3094744257034399,0.5042241846526604,0.8349893624482735,0.9198922349401935,0.38354370521261505,0.4478575554724931,0.7683721113060471,0.33336477530547326,178575,35290,15551,15816
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,best_f2,122616,15507,0.12646799765120376,0.105119,57383,0.46798949566125136,0.6075879167482221,0.689352562436234,0.21586532596762106,0.7988005416908492,0.5799045831816187,0.9521714469670259,0.3398820139936891,0.518670809221931,0.7616558300362124,0.32111249390522595,62113,44996,3120,12387
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,best_f2,245232,31367,0.12790745090363412,0.105119,110336,0.44992496900893847,0.6248491224636262,0.6962937700766252,0.22523926914153133,0.7922976376446584,0.6002899025085918,0.9517035345747835,0.3507618046195211,0.5269630710250887,0.7683721113060471,0.33336477530547326,128381,85484,6515,24852
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,best_balanced_accuracy,122616,15507,0.12646799765120376,0.125038,47722,0.389198799504143,0.6683385528805376,0.6936272012855657,0.2363899249821885,0.7274779132004902,0.6597764893706412,0.9435735839987182,0.35682993563080234,0.5139407744874716,0.7616558300362124,0.32111249390522595,70668,36441,4226,11281
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,best_balanced_accuracy,245232,31367,0.12790745090363412,0.125038,91672,0.3738174463365303,0.6824190970183337,0.6983823273540329,0.24630203333624226,0.7198329454522269,0.676931709255839,0.942771555092472,0.3670218386040199,0.5199180252371741,0.7683721113060471,0.33336477530547326,144772,69093,8788,22579
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,best_precision_at_min_recall,122616,15507,0.12646799765120376,0.132127,44703,0.3645772166764533,0.6862725908527435,0.6925865470373915,0.24318278415318884,0.70103824079448,0.6841348532803032,0.9404977346527537,0.36110280684271717,0.5092709709456484,0.7616558300362124,0.32111249390522595,73277,33832,4636,10871
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,best_precision_at_min_recall,245232,31367,0.12790745090363412,0.132127,85816,0.34993801787694917,0.6993826254322437,0.6965732571351009,0.2532278363009229,0.6927981636752001,0.7003483505950016,0.9395543734631404,0.37088997550839287,0.5142604267242196,0.7683721113060471,0.33336477530547326,149780,64085,9636,21731
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,validation,best_recall_at_min_precision,122616,15507,0.12646799765120376,0.139611,41683,0.33994747830625693,0.7038885626671886,0.6908123280363443,0.25048580956265143,0.6733088282711034,0.7083158278015853,0.9374050140239457,0.3651337646441686,0.503369941471975,0.7616558300362124,0.32111249390522595,75867,31242,5066,10441
002_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,full_without_covid_period_features,none,1.0,test,best_recall_at_min_precision,245232,31367,0.12790745090363412,0.139611,80136,0.32677627715795654,0.7155550662230051,0.6941882082017412,0.26048218029350106,0.6654764561481812,0.7228999602553012,0.9364430392014343,0.3744114508129826,0.5076263107721639,0.7683721113060471,0.33336477530547326,154603,59262,10493,20874
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,full_without_covid_period_features,none,1.0,validation,default_0_5,122616,15507,0.12646799765120376,0.5,924,0.007535721276179292,0.8751957330201605,0.5165048046070544,0.6103896103896104,0.03637067130973109,0.9966389379043777,0.8772063899023765,0.06865072119773599,0.04479603507434236,0.7636851986441361,0.3257353292930272,106749,360,14943,564
