rows,positive_rows,positive_share,threshold,predicted_positive_rows,alert_rate,precision,recall,f1,pr_auc,roc_auc,tn,fp,fn,tp,precision_at_1pct,precision_at_5pct,precision_at_10pct,target_definition,description,model_name,split,raw_feature_count,model_feature_count,validation_selected_f1,fit_seconds,elapsed_seconds,removed_formula_aligned_features
122616,15574,0.12701441899915183,0.5476985852269282,33107,0.27000554576890456,0.25816292626936904,0.5487992808527032,0.3511431564676157,0.2935676431203086,0.7342932052102931,82482,24560,7027,8547,0.5297473512632437,0.39928233567117927,0.342603164247268,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,lightgbm_no_8w_formula_features,validation,57,69,0.3511431564676157,18.117174863815308,24.93594002723694,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
247590,31570,0.12750918857789087,0.5476985852269282,63554,0.2566904963851529,0.2693929571702804,0.5423186569528033,0.35997224675160844,0.31010670799683443,0.7452553835760054,169587,46433,14449,17121,0.5650242326332795,0.4235864297253635,0.3571630518195404,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,lightgbm_no_8w_formula_features,test,57,69,0.3511431564676157,18.117174863815308,25.100674390792847,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
122616,14161,0.11549063743720232,0.5799187763401779,28202,0.23000260977360215,0.2632082831004893,0.5241861450462538,0.3504473243160305,0.29561666299348316,0.7597962036525946,87676,20779,6738,7423,0.5281173594132029,0.3963464361441853,0.337628445604306,T1_min_count_2,T0 AND count_t+1 >= 2,lightgbm_no_8w_formula_features,validation,57,69,0.3504473243160305,21.04898452758789,27.91601586341858,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
247590,28863,0.11657579062159215,0.5799187763401779,54963,0.22199200290803345,0.2772046649564252,0.5278730554689395,0.3635148999117219,0.3133429750239705,0.7714246092158171,179000,39727,13627,15236,0.5626009693053312,0.41849757673667204,0.3541742396704229,T1_min_count_2,T0 AND count_t+1 >= 2,lightgbm_no_8w_formula_features,test,57,69,0.3504473243160305,21.04898452758789,28.079028129577637,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
122616,13313,0.10857473739153128,0.6,26176,0.21347948065505318,0.2675351466992665,0.5260271914669872,0.354681050419104,0.30055831012525946,0.7783625196397939,90130,19173,6310,7003,0.534637326813366,0.4002609688468439,0.33330614907845374,T2_min_count_3,T0 AND count_t+1 >= 3,lightgbm_no_8w_formula_features,validation,57,69,0.354681050419104,18.410834312438965,25.365266799926758,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
247590,27277,0.11017003917767276,0.6,50863,0.2054323680277879,0.28116705660303165,0.5242878615683543,0.3660353212183261,0.31588350768124884,0.7867568134437446,183751,36562,12976,14301,0.5621970920840065,0.41494345718901454,0.3512662062280383,T2_min_count_3,T0 AND count_t+1 >= 3,lightgbm_no_8w_formula_features,test,57,69,0.354681050419104,18.410834312438965,25.526299476623535,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
92803,12548,0.13521114619139468,0.5233078334665924,27841,0.3000010775513723,0.2615566969577242,0.5803315269365636,0.3605932308301765,0.3079014587304595,0.7309446070122317,59696,20559,5266,7282,0.5769644779332616,0.42038353803059686,0.359120784398233,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",lightgbm_no_8w_formula_features,validation,57,69,0.3605932308301765,16.05784273147583,21.607627630233765,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
189423,25900,0.1367310199922924,0.5233078334665924,53928,0.28469615622178934,0.2747737724373238,0.5721235521235521,0.37124818359472866,0.3235690499675218,0.7432096709288908,124413,39110,11082,14818,0.5825857519788918,0.4406672297297297,0.3749670062820039,T3_mu8w_ge_1_eligible,"Evaluate only rows with mu_8w >= 1, target remains T0 within eligible rows",lightgbm_no_8w_formula_features,test,57,69,0.3605932308301765,16.05784273147583,21.730355739593506,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean"
