candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,rows,positive_rows,positive_share,threshold,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,best_precision_at_min_recall,122616,15574,0.12701441899915183,0.275153,47119,0.38428100737261045,0.6672783323546683,0.6825261964013376,0.23234788514187482,0.7029664825992038,0.6620859102034715,0.9387260420943878,0.349257492862042,0.5002970342274825,0.7461850336470269,0.30228383788914187,70871,36171,4626,10948
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,best_precision_at_min_recall,247590,31570,0.12750918857789087,0.275153,88343,0.35681166444525225,0.690128842037239,0.6875409366095075,0.24445626705002094,0.6840671523598353,0.6910147208591797,0.9373677369118414,0.36019447432722057,0.5031147640280864,0.755061099367933,0.31856535764008953,149273,66747,9974,21596
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,validation,best_recall_at_min_precision,122616,15574,0.12701441899915183,0.313538,39268,0.3202518431526065,0.7130717035297188,0.67808331299848,0.2503310583681369,0.6311801720816745,0.7249864539152856,0.931084129193262,0.3584843732905437,0.48393131424520497,0.7461850336470269,0.30228383788914187,77604,29438,5744,9830
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,half,3.4362846721074867,test,best_recall_at_min_precision,247590,31570,0.12750918857789087,0.313538,73253,0.29586413021527525,0.7327234540975,0.6812259571514586,0.2637980697036299,0.6121000950269243,0.7503518192759929,0.929756735517991,0.36869770947215785,0.48423067863461183,0.755061099367933,0.31856535764008953,162091,53929,12246,19324
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,default_0_5,122616,15574,0.12701441899915183,0.5,30796,0.2511580870359496,0.7583023422718079,0.6638534906133766,0.2716911287180153,0.5372415564402209,0.7904654247865324,0.9215094750598998,0.3608798792322622,0.4493941477248313,0.7419957502522141,0.2968462476943733,84613,22429,7207,8367
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,default_0_5,247590,31570,0.12750918857789087,0.5,58211,0.23511046488145726,0.7710206389595703,0.6655784468917738,0.28420745219975607,0.5240418118466899,0.8071150819368577,0.9206564613816738,0.36854122809948653,0.4483687551154257,0.7521504901190387,0.3157363721434657,174353,41667,15026,16544
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_f1,122616,15574,0.12701441899915183,0.51,29407,0.23983003849416062,0.7657320414954003,0.6615521690439079,0.276396776277757,0.5218954668036471,0.8012088712841688,0.9201150103530775,0.36139703430337256,0.44316979815273216,0.7419957502522141,0.2968462476943733,85763,21279,7446,8128
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_f1,247590,31570,0.12750918857789087,0.51,55444,0.22393473080495982,0.7780201138979765,0.6625981447065651,0.28906644542240817,0.5076655052264808,0.8175307841866494,0.9191083863312273,0.36837750247086676,0.44097092293808193,0.7521504901190387,0.3157363721434657,176603,39417,15543,16027
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_f2,122616,15574,0.12701441899915183,0.309459,63421,0.5172326613166308,0.562854766099041,0.6706994842241101,0.20020182589363145,0.8152690381404906,0.5261299303077297,0.9513979221218009,0.3214633837584657,0.5049834151308097,0.7419957502522141,0.2968462476943733,56318,50724,2877,12697
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_f2,247590,31570,0.12750918857789087,0.309459,121016,0.4887757986994628,0.5887475261521063,0.6806410611976266,0.20974086071263304,0.8039911308203991,0.5572909915748542,0.9511116026988164,0.33269107257546565,0.5131906702898551,0.7521504901190387,0.3157363721434657,120386,95634,6188,25382
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_balanced_accuracy,122616,15574,0.12701441899915183,0.4,46731,0.38111665688001567,0.6678981535851765,0.6786015359330816,0.23093877725706705,0.6929497881083858,0.6642532837577774,0.9369835935955723,0.3464248455180162,0.49492327588578977,0.7419957502522141,0.2968462476943733,71103,35939,4782,10792
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_balanced_accuracy,247590,31570,0.12750918857789087,0.4,88757,0.35848378367462336,0.6881174522395896,0.6858202903114621,0.24284281803125388,0.6827367754197022,0.6889038052032219,0.9369400565373694,0.3582570827827503,0.5011695661676828,0.7521504901190387,0.3157363721434657,148817,67203,10016,21554
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_precision_at_min_recall,122616,15574,0.12701441899915183,0.395,47654,0.38864422261368825,0.6622300515430286,0.678482591468083,0.22885801821463045,0.7002696802362912,0.6566955026998749,0.9377284490808676,0.3449737458088189,0.49595270577535244,0.7419957502522141,0.2968462476943733,70294,36748,4668,10906
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_precision_at_min_recall,247590,31570,0.12750918857789087,0.395,90454,0.36533785694091037,0.6830405105214266,0.6858859459305218,0.24071903951179605,0.6897054165346849,0.6820664753263587,0.9376590978515427,0.3568806136497738,0.5023208172229553,0.7521504901190387,0.3157363721434657,147340,68680,9796,21774
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_recall_at_min_precision,122616,15574,0.12701441899915183,0.45,38335,0.31264272199386706,0.7169618973054087,0.6740565207752849,0.2504760662579888,0.6165403878258636,0.7315726537247061,0.9291417994565798,0.35622994305218053,0.4770895648458229,0.7419957502522141,0.2968462476943733,78309,28733,5972,9602
