candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,threshold,tn,fp,fn,tp
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_balanced_accuracy,0.4,148817,67203,10016,21554
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_precision_at_min_recall,0.395,70294,36748,4668,10906
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_precision_at_min_recall,0.395,147340,68680,9796,21774
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,validation,best_recall_at_min_precision,0.45,78309,28733,5972,9602
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_recall_at_min_precision,0.45,162334,53686,12521,19049
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,default_0_5,0.5,106521,521,14936,638
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,default_0_5,0.5,214750,1270,29989,1581
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_f1,0.163337,84350,22692,6848,8726
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_f1,0.163337,173689,42331,14288,17282
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_f2,0.09782,61982,45060,3249,12325
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_f2,0.09782,130639,85381,7010,24560
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_balanced_accuracy,0.115,69297,37745,4222,11352
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_balanced_accuracy,0.115,144976,71044,8990,22580
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_precision_at_min_recall,0.122211,72044,34998,4662,10912
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_precision_at_min_recall,0.122211,150205,65815,9797,21773
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_recall_at_min_precision,0.135879,76696,30346,5445,10129
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_recall_at_min_precision,0.135879,159133,56887,11325,20245
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,default_0_5,0.5,100601,6441,11679,3895
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,default_0_5,0.5,204142,11878,23681,7889
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_f1,0.344189,85821,21221,7188,8386
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_f1,0.344189,176790,39230,15082,16488
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_f2,0.229773,64695,42347,3557,12017
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_f2,0.229773,136253,79767,7749,23821
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_balanced_accuracy,0.245,68074,38968,4031,11543
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_balanced_accuracy,0.245,142923,73097,8710,22860
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_precision_at_min_recall,0.264062,72054,34988,4652,10922
